sitio	posting_id	operacion	moneda	barrio_oficial	calle	altura	precio	precio_usd	precio_por_m2	precio_por_m2_usd	m2_total	ambientes	dormitorios	baños	antiguedad_años	expensas	lat	lon	dist_subte_km	dist_verde_km	dist_tren_km	nivel_socioeconomico	segmento_zona	segmento_zona_modelo	indice_lujo	indice_confort	score_antiguedad	pca_precio_sup	pca_antiguedad	cluster	cluster_nombre
zonaprop	58149988	venta	usd	Villa Del Parque	Av. Nazca	2900.0	135000.0	135000.0	2142.8571428571427	2142.8571428571427	63.0	2.0	2.0	1.0	13.0	200000.0	-34.6026585	-58.4890261	2.733575691180181	0.24108391159455803	0.48765093303673734	3	estandar	estandar	-0.11540650409410709	0.0	0.513163262275513	-0.16864160374174433	-0.7596157098876929	2.0	Cluster 2: departamentos antiguos
zonaprop	58150147	venta	usd	Recoleta	Pacheco De Melo	1800.0	289000.0	289000.0	2805.8252427184466	2805.8252427184466	103.0	4.0	4.0	2.0	48.5	352000.0						5	estandar	estandar	0.055654830097680914	0.3333333333333333	0.6194907974296167	1.3350925791767048	0.4062285455766399		
zonaprop	58150274	venta	usd	Palermo	Fitz Roy	2100.0	85000.0	85000.0	2575.757575757576	2575.757575757576	33.0	1.0	1.0	1.0	12.0	203000.0	-34.5809024	-58.4326361	0.6714907787906769	0.2035023857851101	0.5733171140160634	5	estandar	estandar	0.027508007916389746	0.0	0.4918158463450663	-0.4595945794218743	-0.9936826634331555	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58150336	venta	usd	Recoleta	Aguero	1500.0	138000.0	138000.0	2225.8064516129034	2225.8064516129034	62.0	3.0	2.0	1.0	40.0	220000.0	-34.5925223	-58.4079323	0.12174002523582617	0.12279001433821359	1.7879668087870078	5	estandar	estandar	-0.37674012565713483	0.0	0.6071777426732773	0.4115456011031746	0.2712202042839467	2.0	Cluster 2: departamentos antiguos
zonaprop	58150644	venta	usd	Villa Crespo	Vera	256.0	105000.0	105000.0	2282.608695652174	2282.608695652174	46.0	1.0	1.0	1.0	15.0	160000.0	-34.6011392	-58.4357358	0.42319353233931745	0.3569987671452193	1.3700094379569239	4	estandar	estandar	0.21669543573068553	0.5	0.5141263658266573	-0.3134774188131317	-0.7490556161086787	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58150679	venta	usd	Palermo			190000.0	190000.0	2968.75	2968.75	64.0	3.0	2.0	1.0	20.0	250000.0						5	estandar	estandar	0.7374020651518184	0.16666666666666666	0.5084359497537377	0.25712215631287255	-0.8114490392252781		
zonaprop	58151208	venta	usd	Palermo	Santa Fe	3200.0	255000.0	255000.0	2383.177570093458	2383.177570093458	107.0	4.0	3.0	1.0	40.0	22000.0	-34.5891561	-58.4100276	0.15425781232951952	0.3606191522640161	1.78718796275658	5	estandar	estandar	-0.06661620918107551	0.3333333333333333	0.6045329259470569	1.075395041631921	0.2422207133942993	0.0	Cluster 0: departamentos amplios, antiguos, en barrios de alto nivel socioeconómico
zonaprop	58151522	venta	usd	Palermo	Av. Coronel Diaz	1400.0	175000.0	175000.0	1944.4444444444443	1944.4444444444443	90.0	4.0	3.0	1.0	20.0	139000.0						5	estandar	estandar	-0.15667391867507513	0.16666666666666666	0.547374018516037	0.28272774007527873	-0.38450672630879507		
zonaprop	58151528	venta	usd	Palermo	Charcas	5100.0	190000.0	190000.0	3958.3333333333335	3958.3333333333335	48.0	2.0	1.0	2.0	10.0	340000.0	-34.578626	-58.4299119	0.3845540748318474	0.17476635580337227	0.28333473756808514	5	estandar	estandar	-0.16496306707453776	0.3333333333333333	0.43547882235168944	0.1465978815152772	-1.611398438537341	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58151761	venta	usd	Palermo	Soldado De La Independencia	700.0	230000.0	230000.0	2705.8823529411766	2705.8823529411766	85.0	3.0	2.0	2.0	20.0	375000.0	-34.5679467	-58.4337543	0.8109239828685031	0.273682255934198	0.6595692576972522	5	estandar	estandar	0.17950673398547348	0.16666666666666666	0.5194046272001728	0.4589751045908856	-0.6911813251996144	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58152051	venta	usd	Recoleta	Marcelo T. De Alvear	1200.0	330000.0	330000.0	2773.109243697479	2773.109243697479	119.0	3.0	2.0	2.0	48.5	560000.0	-34.5969232	-58.3841196	0.526067580064267	0.08445668274645483	1.0657894916254507	5	estandar	estandar	-0.07645256135860408	0.3333333333333333	0.6217678174153614	1.542667776204761	0.4311952737727784	0.0	Cluster 0: departamentos amplios, antiguos, en barrios de alto nivel socioeconómico
zonaprop	58130335	venta	usd	Caballito	Fragata Sarmiento	1600.0	71500.0	71500.0	2042.857142857143	2042.857142857143	35.0	2.0	1.0	1.0	17.0	100000.0	-34.6066074	-58.4585622	1.914773418434213	0.18657631374668338	1.3186438838978967	4	estandar	estandar	-0.29577563622514963	0.0	0.5292684677712518	-0.49834255791260557	-0.5830277613091165	2.0	Cluster 2: departamentos antiguos
zonaprop	58066122	venta	usd	Villa Del Parque	Alvarez Jonte	3600.0	84000.0	84000.0	2000.0	2000.0	42.0	1.0	1.0	1.0	1.0	170000.0	-34.6128409	-58.4921922	2.859646001291605	0.11617684789427304	1.2764444476443622	3	estandar	estandar	0.37160349336710446	0.16666666666666666	0.4737641321923861	-0.7528044131592887	-1.1916133990199866	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58066305	venta	usd	Caballito			289000.0	289000.0	1482.051282051282	1482.051282051282	195.0	6.0	4.0	2.0	30.0	500000.0						4	estandar	estandar	0.3402140633308246	0.3333333333333333	0.6072647144731336	1.7755098292892033	0.272173819667797		
zonaprop	58072573	venta	usd	Nuñez	Avda Del Libertador	7200.0	220000.0	220000.0	2894.736842105264	2894.736842105264	76.0	3.0	2.0	1.0	10.0	207500.0	-34.5467963	-58.4573058	1.0858673862876094	0.22843853437933437	0.5317539557515107	5	estandar	estandar	-0.21171207772682768	0.0	0.4759788034981133	0.1868518816575297	-1.1673303023058421	2.0	Cluster 2: departamentos antiguos
zonaprop	58073185	venta	usd	Villa Urquiza	Donado	2500.0	135000.0	135000.0	2700.0	2700.0	50.0	2.0	1.0	1.0	8.0	210000.0	-34.5695868	-58.4780799	0.923137457925482	0.09813940469951116	0.15350987880663816	4	estandar	estandar	0.08458723855450238	0.3333333333333333	0.474081684473136	-0.2720398256109047	-1.188131549264086	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58073211	venta	usd	Recoleta			80000.0	80000.0	2666.6666666666665	2666.6666666666665	30.0	2.0	1.0	1.0	40.0	97000.0						5	estandar	estandar	-0.3440663746268761	0.16666666666666666	0.5890012814424364	0.1168951049971929	0.07192166059125739		
zonaprop	58073374	venta	usd	Villa Del Parque			95000.0	95000.0	1826.923076923077	1826.923076923077	52.0	2.0	1.0	1.0	10.0	250000.0						3	estandar	estandar	-0.26310188519489086	0.16666666666666666	0.5130895710307009	-0.4829945212714836	-0.7604237086277915		
zonaprop	58073605	venta	usd	Almagro	Avenida Corrientes	4400.0	159900.0	159900.0	2422.7272727272725	2422.7272727272725	66.0	3.0	2.0	1.0	20.0	250000.0	-34.6026132	-58.4270384	0.3901981285414697	0.38423464106090144	1.8779959636230399	4	estandar	estandar	0.4208230830269543	0.16666666666666666	0.5283846365407747	0.10912661997674923	-0.5927186618021847	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58073810	venta	usd	Palermo	Avenida Cordoba	4000.0	127875.0	127875.0	2325.0	2325.0	55.0	2.0	1.0	1.0	20.0	165000.0	-34.5977869	-58.4233096	0.6343117127247871	0.0659633958903534	1.8573549234609164	5	estandar	estandar	0.024987926287815557	0.3333333333333333	0.5311813533497831	-0.07216777269228294	-0.5620536396024565	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58074052	venta	usd	San Nicolas	Rodríguez Peña	200.0	54900.0	54900.0	1525.0	1525.0	36.0	1.0	1.0	1.0	40.0	90000.0	-34.6067488	-58.3907687	0.2945927656511649	0.29567692211549595	1.5724046913708036	3	estandar	estandar	-0.18378331041224022	0.3333333333333333	0.6308354017128499	-0.16776322444245378	0.5306181659600584	2.0	Cluster 2: departamentos antiguos
zonaprop	58074089	venta	usd	Caballito	Neuquen	500.0	235000.0	235000.0	1678.571428571429	1678.571428571429	140.0	4.0	3.0	1.0	30.0	300000.0						4	estandar	estandar	0.042474529473389255	0.16666666666666666	0.5963873792078799	1.0889501842318443	0.15290764072951674		
zonaprop	58074263	venta	usd	San Cristobal	Estados Unidos	2300.0	128000.0	128000.0	1488.3720930232555	1488.3720930232555	86.0	4.0	3.0	1.0	52.0	185000.0	-34.6196662	-58.398782	0.41306725311453196	0.4980301089301935	1.4776308180440954	3	estandar	estandar	-0.22359321411583202	0.16666666666666666	0.6787226294497495	0.7540535265613875	1.0556848787947153	2.0	Cluster 2: departamentos antiguos
zonaprop	58074728	venta	usd	Chacarita	Concepción Arenal	4000.0	179000.0	179000.0	2324.6753246753246	2324.6753246753246	77.0	2.0	1.0	2.0	45.0	173468.0	-34.5888193	-58.4483937	0.33039461283016275	0.2494104957610613	0.44730474361453015	4	estandar	estandar	-0.029707892635928285	0.0	0.6225921600619847	0.7527611341933704	0.44023390273852303	2.0	Cluster 2: departamentos antiguos
zonaprop	58074748	venta	usd	Villa Devoto	Pedro Moran	4600.0	388000.0	388000.0	3316.2393162393164	3316.2393162393164	117.0	3.0	2.0	2.0	1.0	500000.0	-34.6059007	-58.5175138	4.514101581395628	0.29770587816051014	0.5702051004409175	4	estandar	estandar	0.29596215478241567	0.0	0.43111335551982166	0.6918953338206677	-1.6592642563706694	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58075325	venta	usd	Belgrano	Teodoro Garcia	1700.0	750000.0	750000.0	1694.284913853481	1694.284913853481	528.0	6.0	3.0	3.0	35.0	1150000.0	-34.5630358	-58.4398439	0.8911488263894213	0.020213014362517042	0.2886188541809725	5	estandar	estandar	0.22163454958820433	0.0	0.6402278337258351	6.4873709295314725	0.6336028997950695	0.0	Cluster 0: departamentos amplios, antiguos, en barrios de alto nivel socioeconómico
zonaprop	58075481	venta	usd	Palermo	Gelly	3500.0	760000.0	760000.0	2275.4491017964074	2275.4491017964074	334.0	5.0	3.0	2.0	35.0	181000.0	-34.5761769	-58.4060762	1.344840120033293	0.06786944814057785	0.6161653002557936	5	estandar	estandar	0.0859448176128866	0.0	0.6059250075057474	4.029734440455864	0.2574844010739305	0.0	Cluster 0: departamentos amplios, antiguos, en barrios de alto nivel socioeconómico
zonaprop	58075486	venta	usd	Recoleta	Cerrito	800.0	84000.0	84000.0	2048.7804878048782	2048.7804878048782	41.0	2.0	1.0	1.0	35.0	160000.0	-34.5991372	-58.382553	0.36045612212679284	0.0939525051048705	1.1466649353973528	5	estandar	estandar	-0.31632431306014264	0.16666666666666666	0.5941905373612442	-0.03653422025379074	0.12882003780190335	2.0	Cluster 2: departamentos antiguos
zonaprop	58075520	venta	usd	Palermo	Guatemala	4800.0	195000.0	195000.0	3305.084745762712	3305.084745762712	59.0	2.0	1.0	1.0	20.0	250000.0	-34.5856484	-58.4253658	0.6053189637269526	0.12677411897724122	0.7569802063895897	5	estandar	estandar	-0.26829957197336946	0.16666666666666666	0.49589143621487647	0.29692562714503434	-0.94899524516036	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58075703	venta	usd	Monte Castro	Avenida Lope De Vega	1000.0	200000.0	200000.0	2816.9014084507044	2816.9014084507044	71.0	3.0	2.0	2.0	18.0	110000.0	-34.6298377	-58.5042945	3.1666837166467756	0.3791048839343003	0.744659091533351	2	estandar	estandar	0.6207673934142441	0.3333333333333333	0.5072305880066054	0.26177776525471436	-0.8246654094403321	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58075740	venta	usd	Caballito			235000.0	235000.0	2554.3478260869565	2554.3478260869565	92.0	4.0	3.0	2.0	30.0	248000.0						4	estandar	estandar	0.18833159475640956	0.0	0.5613400553306974	0.7158172946326375	-0.23137401455753537		
zonaprop	58076299	venta	usd	Chacarita	Dorrego	900.0	128000.0	128000.0	3282.051282051282	3282.051282051282	39.0	1.0	1.0	1.0	11.0	174000.0	-34.5909883	-58.446878	0.10294387364822724	0.24973457504655613	0.17471691762518904	4	estandar	estandar	0.4737142551539466	0.16666666666666666	0.4630006676336766	-0.1721265995424982	-1.3096310254652765	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58076450	venta	usd	Belgrano	Luis Maria Campos	1363.0	128100.0	128100.0	3881.818181818182	3881.818181818182	33.0	1.0	1.0	1.0	10.0	168000.0	-34.5639682	-58.4420848	0.7112404572239263	0.22182354107238192	0.5132679112146885	5	estandar	estandar	0.2064808986435	0.16666666666666666	0.43723337706041365	-0.08240711443784593	-1.592160359472503	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
zonaprop	58076522	venta	usd	Villa Devoto	Cuenca	3600.0	325000.0	325000.0	3282.8282828282827	3282.8282828282827	99.0	3.0	2.0	1.0	1.0	240000.0	-34.5967476	-58.4989054	2.6640608259428804	0.1185030337900886	0.45264048378786187	4	estandar	estandar	0.8643446890847405	0.6666666666666666	0.4310995164827196	0.4358360793418544	-1.6594159965749662	1.0	Cluster 1: departamentos con amenities premium, con buena base de confort, en barrios de alto nivel socioeconómico
